folder,f1,f2,f3,gmag1,gmag2,gmag3,is_truth_geom,pred_prob,gb_confidence,hybrid_score
20251018_C452VA1,"(226.83951435320387, 313.6161833664191)","(132.27480571639103, 387.57256016648)","(32.3606798228017, 466.4936598055692)",20.367409134883086,20.85222804659375,20.3284983030424,False,0.056518443,4.3931122e-06,0.02826229667854
20251018_C452VA1,"(99.49829202887454, 127.65367105865982)","(134.4068619129781, 133.21915180455176)","(177.06815118225722, 140.301925862472)",20.24106210036661,20.06136294722057,20.191684251382576,False,0.1418502,0.00221632,0.072476524
20251018_C452VA1,"(38.49156302531202, 452.24079102098517)","(31.685839591678445, 435.07106924538385)","(27.310569138457282, 425.5200532832259)",19.9357148119974,20.007055861107247,19.584660012209937,False,0.253192,0.006900707,0.1314264949
20251018_C452VA1,"(501.4458520538916, 16.836540272637563)","(504.9549277147761, 43.5954802223024)","(506.4902784819584, 62.48103093021439)",20.318854299567647,20.2677093818223,19.8822636670712,False,0.071876705,0.0005754407,0.03634116099
20251018_C452VA1,"(235.3840417595343, 313.67106433409856)","(352.3243162975943, 308.74274910753127)","(460.4456647072685, 301.0514503693304)",19.47852567190481,20.536128006733108,20.77124644911208,False,0.15908542,5.4320488e-05,0.0795807343416
20251018_C452VA1,"(58.373664233612885, 496.4674801109428)","(35.39493072742701, 414.597634658596)","(13.947998423329096, 343.6986202815275)",18.71166576639235,19.989028413074024,20.106441135123447,False,0.09622403,2.0488063e-05,0.0481263566441
20251018_C452VA1,"(369.69125366428005, 375.54487163226537)","(274.72952777173583, 375.1268030565538)","(182.2573548069812, 365.75764866335965)",18.77459327635124,18.802732711167383,18.539981074139988,False,0.016159218,6.078238e-05,0.008122156666
20251018_C452VA1,"(476.0819665143283, 17.958522031975775)","(446.9821752130749, 5.969901963513195)","(424.8234485124882, 2.039678608196681)",20.6508778583322,19.982013941090244,19.81691530836958,False,0.11977954,2.2349548e-05,0.0599054146836
20251018_C452VA1,"(510.16049221336516, 360.67994645389547)","(500.32952014958994, 361.7120064458671)","(500.19118197089443, 362.1116346639052)",15.676412075507704,19.807360287922933,19.59154064223133,False,0.015811805,6.4032815e-06,0.00791038479705
20251018_C452VA1,"(324.6151805179237, 511.2059809001122)","(327.01751004661224, 510.999999999985)","(319.57367365459623, 510.8884226695793)",20.50812715139656,20.64468693123316,20.17653630657628,False,0.15809822,0.008881956,0.08526647920000001
